COMPONENT PM10 (aerosol), day,Unnamed: 2
20030516 00:00,64.0,1.0
20030517 00:00,67.0,1.0
20030518 00:00,49.0,1.0
20030519 00:00,52.0,1.0
20030520 00:00,59.0,1.0
20030521 00:00,63.0,1.0
20030522 00:00,51.0,1.0
20030523 00:00,47.0,1.0
20030524 00:00,38.0,1.0
20030525 00:00,26.0,1.0
20030526 00:00,38.0,1.0
20030527 00:00,51.0,1.0
20030528 00:00,55.0,1.0
20030529 00:00,62.0,1.0
20030530 00:00,75.0,1.0
20030531 00:00,48.0,1.0
20030601 00:00,49.0,1.0
20030602 00:00,-9999.0,0.0
20030603 00:00,-9999.0,0.0
20030604 00:00,-9999.0,0.0
20030605 00:00,-9999.0,0.0
20030606 00:00,-9999.0,0.0
20030607 00:00,63.0,1.0
20030608 00:00,61.0,1.0
20030609 00:00,57.0,1.0
20030610 00:00,-9999.0,0.0
20030611 00:00,67.0,1.0
20030612 00:00,77.0,1.0
20030613 00:00,88.0,1.0
20030614 00:00,81.0,1.0
20030615 00:00,87.0,1.0
20030616 00:00,56.0,1.0
20030617 00:00,58.0,1.0
20030618 00:00,48.0,1.0
20030619 00:00,45.0,1.0
20030620 00:00,38.0,1.0
20030621 00:00,50.0,1.0
20030622 00:00,37.0,1.0
20030623 00:00,59.0,1.0
20030624 00:00,66.0,1.0
20030625 00:00,78.0,1.0
20030626 00:00,65.0,1.0
20030627 00:00,48.0,1.0
20030628 00:00,-9999.0,0.0
20030629 00:00,-9999.0,0.0
20030630 00:00,-9999.0,0.0
20030701 00:00,46.0,1.0
20030702 00:00,59.0,1.0
20030703 00:00,69.0,1.0
20030704 00:00,65.0,1.0
20030705 00:00,78.0,1.0
20030706 00:00,33.0,1.0
20030707 00:00,38.0,1.0
20030708 00:00,42.0,1.0
20030709 00:00,45.0,1.0
20030710 00:00,51.0,1.0
20030711 00:00,73.0,1.0
20030712 00:00,32.0,1.0
20030713 00:00,51.0,1.0
20030714 00:00,38.0,1.0
20030715 00:00,40.0,1.0
20030716 00:00,-9999.0,0.0
20030717 00:00,-9999.0,0.0
20030718 00:00,-9999.0,0.0
20030719 00:00,-9999.0,0.0
20030720 00:00,-9999.0,0.0
20030721 00:00,-9999.0,0.0
20030722 00:00,-9999.0,0.0
20030723 00:00,-9999.0,0.0
20030724 00:00,-9999.0,0.0
20030725 00:00,-9999.0,0.0
20030726 00:00,-9999.0,0.0
20030727 00:00,-9999.0,0.0
20030728 00:00,-9999.0,0.0
20030729 00:00,-9999.0,0.0
20030730 00:00,-9999.0,0.0
20030731 00:00,-9999.0,0.0
20030801 00:00,-9999.0,0.0
20030802 00:00,-9999.0,0.0
20030803 00:00,-9999.0,0.0
20030804 00:00,-9999.0,0.0
20030805 00:00,-9999.0,0.0
20030806 00:00,-9999.0,0.0
20030807 00:00,50.0,1.0
20030808 00:00,47.0,1.0
20030809 00:00,23.0,1.0
20030810 00:00,31.0,1.0
20030811 00:00,34.0,1.0
20030812 00:00,19.0,1.0
20030813 00:00,29.0,1.0
20030814 00:00,54.0,1.0
20030815 00:00,48.0,1.0
20030816 00:00,54.0,1.0
20030817 00:00,57.0,1.0
20030818 00:00,66.0,1.0
20030819 00:00,62.0,1.0
20030820 00:00,61.0,1.0
20030821 00:00,47.0,1.0
20030822 00:00,55.0,1.0
20030823 00:00,53.0,1.0
20030824 00:00,54.0,1.0
20030825 00:00,69.0,1.0
20030826 00:00,70.0,1.0
20030827 00:00,65.0,1.0
20030828 00:00,72.0,1.0
20030829 00:00,63.0,1.0
20030830 00:00,73.0,1.0
20030831 00:00,85.0,1.0
20030901 00:00,61.0,1.0
20030902 00:00,50.0,1.0
20030903 00:00,54.0,1.0
20030904 00:00,41.0,1.0
20030905 00:00,36.0,1.0
20030906 00:00,36.0,1.0
20030907 00:00,37.0,1.0
20030908 00:00,35.0,1.0
20030909 00:00,57.0,1.0
20030910 00:00,59.0,1.0
20030911 00:00,45.0,1.0
20030912 00:00,47.0,1.0
20030913 00:00,27.0,1.0
20030914 00:00,24.0,1.0
20030915 00:00,38.0,1.0
20030916 00:00,39.0,1.0
20030917 00:00,52.0,1.0
20030918 00:00,62.0,1.0
20030919 00:00,66.0,1.0
20030920 00:00,62.0,1.0
20030921 00:00,57.0,1.0
20030922 00:00,114.0,1.0
20030923 00:00,90.0,1.0
20030924 00:00,79.0,1.0
20030925 00:00,81.0,1.0
20030926 00:00,71.0,1.0
20030927 00:00,69.0,1.0
20030928 00:00,61.0,1.0
20030929 00:00,71.0,1.0
20030930 00:00,64.0,1.0
20031001 00:00,54.0,1.0
20031002 00:00,73.0,1.0
20031003 00:00,74.0,1.0
20031004 00:00,83.0,1.0
20031005 00:00,121.0,1.0
20031006 00:00,86.0,1.0
20031007 00:00,43.0,1.0
20031008 00:00,59.0,1.0
20031009 00:00,31.0,1.0
20031010 00:00,35.0,1.0
20031011 00:00,61.0,1.0
20031012 00:00,77.0,1.0
20031013 00:00,107.0,1.0
20031014 00:00,93.0,1.0
20031015 00:00,60.0,1.0
20031016 00:00,30.0,1.0
20031017 00:00,40.0,1.0
20031018 00:00,34.0,1.0
20031019 00:00,19.0,1.0
20031020 00:00,71.0,1.0
20031021 00:00,71.0,1.0
20031022 00:00,189.0,1.0
20031023 00:00,143.0,1.0
20031024 00:00,-9999.0,0.0
20031025 00:00,57.0,1.0
20031026 00:00,34.0,1.0
20031027 00:00,59.0,1.0
20031028 00:00,22.0,1.0
20031029 00:00,31.0,1.0
20031030 00:00,41.0,1.0
20031031 00:00,92.0,1.0
20031101 00:00,104.0,1.0
20031102 00:00,67.0,1.0
20031103 00:00,92.0,1.0
20031104 00:00,65.0,1.0
20031105 00:00,36.0,1.0
20031106 00:00,49.0,1.0
20031107 00:00,51.0,1.0
20031108 00:00,65.0,1.0
20031109 00:00,42.0,1.0
20031110 00:00,36.0,1.0
20031111 00:00,22.0,1.0
20031112 00:00,-9999.0,0.0
20031113 00:00,-9999.0,0.0
20031114 00:00,-9999.0,0.0
20031115 00:00,-9999.0,0.0
20031116 00:00,-9999.0,0.0
20031117 00:00,-9999.0,0.0
20031118 00:00,-9999.0,0.0
20031119 00:00,61.0,1.0
20031120 00:00,117.0,1.0
20031121 00:00,87.0,1.0
20031122 00:00,81.0,1.0
20031123 00:00,82.0,1.0
20031124 00:00,102.0,1.0
20031125 00:00,108.0,1.0
20031126 00:00,128.0,1.0
20031127 00:00,127.0,1.0
20031128 00:00,63.0,1.0
20031129 00:00,89.0,1.0
20031130 00:00,37.0,1.0
20031201 00:00,45.0,1.0
20031202 00:00,56.0,1.0
20031203 00:00,52.0,1.0
20031204 00:00,94.0,1.0
20031205 00:00,107.0,1.0
20031206 00:00,88.0,1.0
20031207 00:00,39.0,1.0
20031208 00:00,34.0,1.0
20031209 00:00,50.0,1.0
20031210 00:00,33.0,1.0
20031211 00:00,54.0,1.0
20031212 00:00,99.0,1.0
20031213 00:00,48.0,1.0
20031214 00:00,46.0,1.0
20031215 00:00,29.0,1.0
20031216 00:00,25.0,1.0
20031217 00:00,26.0,1.0
20031218 00:00,31.0,1.0
20031219 00:00,66.0,1.0
20031220 00:00,94.0,1.0
20031221 00:00,102.0,1.0
20031222 00:00,116.0,1.0
20031223 00:00,75.0,1.0
20031224 00:00,20.0,1.0
20031225 00:00,20.0,1.0
20031226 00:00,40.0,1.0
20031227 00:00,70.0,1.0
20031228 00:00,76.0,1.0
20031229 00:00,112.0,1.0
20031230 00:00,101.0,1.0
20031231 00:00,43.0,1.0
